Rank,Symbol,Market Cap,Price,Date
123,CVC,"$72,987,407.12",$0.213,2018-04-08
146,UBQ,"$56,559,104.42",$1.40,2018-04-08
145,DBC,"$56,976,545.60",$0.03798,2018-04-08
144,MITH,"$57,462,197.72",$0.1911,2018-04-08
143,BTCD,"$58,403,667.11",$45.31,2018-04-08
142,IGNIS,"$58,763,865.22",$0.0772,2018-04-08
141,SAN,"$60,896,248.57",$0.9718,2018-04-08
140,THETA,"$61,674,224.45",$0.1049,2018-04-08
139,PRL,"$63,671,618.52",$0.8166,2018-04-08
138,RDN,"$63,788,898.62",$1.27,2018-04-08
148,NAV,"$53,965,533.61",$0.8609,2018-04-08
136,QSP,"$64,328,757.76",$0.1042,2018-04-08
135,GVT,"$65,632,829.13",$17.61,2018-04-08
134,BTX,"$66,303,711.86",$4.96,2018-04-08
133,POE,"$66,542,811.38",$0.02948,2018-04-08
132,GNO,"$66,660,133.94",$60.35,2018-04-08
131,SRN,"$67,044,839.11",$0.2924,2018-04-08
130,BLOCK,"$67,306,882.34",$13.22,2018-04-08
129,RLC,"$67,322,801.28",$0.8408,2018-04-08
128,AUTO,"$67,678,783.55",$0.01079,2018-04-08
137,ANT,"$64,147,637.93",$2.43,2018-04-08
172,XAS,"$45,174,590.02",$0.4839,2018-04-08
147,DTR,"$55,037,294.86",$0.04628,2018-04-08
126,TNB,"$69,638,505.14",$0.03079,2018-04-08
127,MCO,"$69,029,207.09",$5.23,2018-04-08
102,EMC,"$93,270,435.40",$2.24,2018-04-08
122,MANA,"$75,560,822.77",$0.07195,2018-04-08
121,SMART,"$75,631,851.96",$0.08738,2018-04-08
120,MTL,"$75,676,085.36",$3.39,2018-04-08
119,CS,"$76,164,394.19",$0.5577,2018-04-08
118,BOS,"$77,091,931.17",$0.1776,2018-04-08
117,POLY,"$77,483,966.70",$0.3229,2018-04-08
116,MNX,"$77,501,225.79",$21.57,2018-04-08
115,HPB,"$78,423,839.91",$3.53,2018-04-08
114,NULS,"$79,264,249.80",$1.98,2018-04-08
124,AGI,"$71,858,121.40",$0.1337,2018-04-08
149,LOOM,"$53,926,281.51",$0.1141,2018-04-08
113,FSN,"$79,967,314.30",$2.89,2018-04-08
110,ICN,"$85,168,745.26",$0.8539,2018-04-08
109,DROP,"$85,855,568.43",$0.004724,2018-04-08
108,VTC,"$86,270,572.76",$1.97,2018-04-08
107,MAN,"$86,926,478.15",$0.5795,2018-04-08
106,NXS,"$88,518,066.01",$1.56,2018-04-08
105,ZEN,"$90,905,593.87",$25.31,2018-04-08
104,CND,"$92,280,573.35",$0.06382,2018-04-08
103,KIN,"$92,906,877.40",$0.0001229,2018-04-08
150,XDN,"$53,654,652.02",$0.007778,2018-04-08
112,ENJ,"$82,926,022.49",$0.1097,2018-04-08
111,ACT,"$84,526,759.87",$0.1825,2018-04-08
173,PURA,"$44,402,481.89",$0.2561,2018-04-08
65,FCT,"$177,041,928.54",$20.24,2018-04-08
200,UTK,"$34,312,226.37",$0.1196,2018-04-08
94,NEBL,"$107,551,078.00",$8.28,2018-04-08
93,ENG,"$109,070,756.11",$1.46,2018-04-08
92,SKY,"$109,547,278.29",$14.10,2018-04-08
91,PART,"$109,676,055.00",$12.28,2018-04-08
90,DENT,"$111,041,229.72",$0.01046,2018-04-08
89,REQ,"$111,056,963.14",$0.1675,2018-04-08
88,LINK,"$114,482,812.58",$0.3271,2018-04-08
74,SYS,"$149,530,790.41",$0.281,2018-04-08
87,SALT,"$115,155,997.03",$2.05,2018-04-08
85,POWR,"$116,001,466.30",$0.3187,2018-04-08
84,NCASH,"$117,580,836.53",$0.0293,2018-04-08
83,NXT,"$121,763,474.24",$0.1219,2018-04-08
82,STORM,"$121,920,133.85",$0.02982,2018-04-08
81,GBYTE,"$122,123,169.47",$189.27,2018-04-08
80,MAID,"$124,994,421.63",$0.2762,2018-04-08
79,XZC,"$130,812,260.41",$29.15,2018-04-08
78,KNC,"$133,323,881.66",$0.994,2018-04-08
77,FUN,"$142,855,730.14",$0.03024,2018-04-08
76,R,"$146,498,040.35",$0.7942,2018-04-08
86,RDD,"$115,217,311.21",$0.003999,2018-04-08
50,AION,"$247,011,144.78",$2.14,2018-04-08
96,WAXP,"$104,894,973.84",$0.1695,2018-04-08
51,LRC,"$235,663,425.54",$0.4119,2018-04-08
75,ETN,"$147,233,513.10",$0.02212,2018-04-08
97,STORJ,"$100,271,279.09",$0.7515,2018-04-08
101,GNX,"$93,373,512.91",$0.3911,2018-04-08
66,GNT,"$169,860,968.02",$0.2036,2018-04-08
67,ELA,"$165,079,698.88",$33.25,2018-04-08
72,GAS,"$150,645,045.39",$14.99,2018-04-08
69,SUB,"$158,018,442.12",$0.4126,2018-04-08
70,ELF,"$154,657,259.58",$0.6186,2018-04-08
71,VGX,"$151,908,791.36",$1.99,2018-04-08
64,DRGN,"$182,430,354.72",$0.7652,2018-04-08
68,NAS,"$164,714,036.70",$4.64,2018-04-08
63,DGB,"$190,866,194.84",$0.01892,2018-04-08
25,NANO,"$675,196,391.00",$5.07,2018-04-08
58,VERI,"$207,789,919.50",$102.03,2018-04-08
60,QASH,"$194,647,520.78",$0.5561,2018-04-08
59,BAT,"$199,975,952.51",$0.2,2018-04-08
57,WTC,"$216,719,475.57",$8.70,2018-04-08
56,ARK,"$217,178,016.86",$2.13,2018-04-08
55,KCS,"$217,358,662.73",$2.39,2018-04-08
54,CNX,"$217,964,354.98",$4.82,2018-04-08
53,PIVX,"$219,881,158.61",$3.93,2018-04-08
52,HC,"$227,013,604.90",$5.30,2018-04-08
62,MONA,"$191,796,078.61",$3.27,2018-04-08
73,GXC,"$150,079,522.13",$2.50,2018-04-08
61,CENNZ,"$194,500,517.63",$0.2964,2018-04-08
48,REP,"$276,468,364.72",$25.13,2018-04-08
95,BNT,"$105,189,773.89",$2.34,2018-04-08
19,QTUM,"$1,191,179,437.58",$13.46,2018-04-08
45,ZIL,"$295,058,182.32",$0.0413,2018-04-08
44,ZRX,"$297,803,246.48",$0.57,2018-04-08
43,SNT,"$314,473,507.67",$0.09061,2018-04-08
42,DOGE,"$323,884,428.24",$0.002843,2018-04-08
41,AE,"$324,940,357.82",$1.39,2018-04-08
40,MKR,"$325,442,244.93",$526.41,2018-04-08
39,DCR,"$353,055,611.63",$49.79,2018-04-08
38,RHOC,"$353,652,832.34",$0.9834,2018-04-08
49,ARDR,"$252,462,148.96",$0.2527,2018-04-08
37,WAVES,"$363,884,329.80",$3.64,2018-04-08
46,IOST,"$290,981,532.63",$0.03464,2018-04-08
35,SC,"$373,211,436.36",$0.01109,2018-04-08
33,BCD,"$388,905,924.42",$2.54,2018-04-08
32,ONT,"$393,063,267.96",$3.49,2018-04-08
31,BCN,"$399,183,292.57",$0.002172,2018-04-08
30,DGD,"$431,441,558.84",$215.72,2018-04-08
29,PPT,"$448,468,121.91",$12.12,2018-04-08
28,STEEM,"$489,501,187.35",$1.91,2018-04-08
27,BTM,"$512,909,357.79",$0.5197,2018-04-08
26,ZEC,"$673,016,038.86",$183.90,2018-04-08
36,STRAT,"$371,736,532.04",$3.76,2018-04-08
20,XVG,"$1,006,316,304.80",$0.06776,2018-04-08
34,BTS,"$375,823,178.88",$0.1438,2018-04-08
47,KMD,"$276,481,007.90",$2.66,2018-04-08
99,POA,"$94,884,915.68",$0.4653,2018-04-08
23,ICX,"$801,106,078.52",$2.07,2018-04-08
24,BTG,"$712,832,759.84",$42.10,2018-04-08
17,BNB,"$1,408,814,326.24",$12.12,2018-04-08
16,ETC,"$1,426,745,356.39",$14.12,2018-04-08
15,XEM,"$2,119,413,569.33",$0.2355,2018-04-08
14,USDT,"$2,279,842,969.28",$0.9968,2018-04-08
13,TRX,"$2,474,229,978.62",$0.03763,2018-04-08
12,DASH,"$2,486,593,844.03",$310.85,2018-04-08
11,XMR,"$2,767,655,569.63",$173.97,2018-04-08
10,MIOTA,"$2,840,084,064.84",$1.02,2018-04-08
9,NEO,"$3,197,345,695.50",$49.19,2018-04-08
8,XLM,"$3,828,497,536.81",$0.2064,2018-04-08
18,VEN,"$1,321,287,995.59",$2.52,2018-04-08
6,EOS,"$4,663,651,798.69",$5.97,2018-04-08
5,LTC,"$6,589,375,276.68",$117.67,2018-04-08
4,BCH,"$11,180,539,730.17",$655.26,2018-04-08
3,XRP,"$19,562,828,478.01",$0.5004,2018-04-08
2,ETH,"$39,530,578,422.78",$400.51,2018-04-08
1,BTC,"$119,162,938,803.77","$7,023.52",2018-04-08
98,DCN,"$100,185,439.09",$0.000308,2018-04-08
21,OMG,"$975,388,065.97",$9.56,2018-04-08
22,LSK,"$948,184,698.07",$9.15,2018-04-08
7,ADA,"$4,060,161,048.55",$0.1566,2018-04-08
190,AMB,"$53,437,355.21",$0.3696,2018-04-15
191,C20,"$53,127,911.96",$1.34,2018-04-15
192,SPANK,"$52,942,476.38",$0.1764,2018-04-15
197,PRL,"$49,234,952.56",$0.6315,2018-04-15
194,EMC2,"$52,157,146.44",$0.2406,2018-04-15
195,WPR,"$50,657,027.61",$0.1257,2018-04-15
196,MDS,"$49,541,176.83",$0.09776,2018-04-15
188,SNGLS,"$54,056,373.24",$0.09009,2018-04-15
193,GRS,"$52,701,986.53",$0.7546,2018-04-15
152,GVT,"$75,351,057.46",$20.22,2018-04-15
184,SPHTX,"$56,198,585.82",$0.293,2018-04-15
187,PHX,"$54,132,668.47",$0.09963,2018-04-15
186,TEL,"$54,441,428.94",$0.001899,2018-04-15
185,EDO,"$55,811,741.89",$1.91,2018-04-15
183,ADX,"$56,790,184.33",$0.7734,2018-04-15
182,PURA,"$57,113,744.88",$0.3293,2018-04-15
181,ION,"$57,643,040.75",$2.79,2018-04-15
180,UTK,"$58,456,858.35",$0.2037,2018-04-15
179,QRL,"$59,477,904.80",$1.14,2018-04-15
178,SNM,"$59,951,912.89",$0.1667,2018-04-15
198,PPC,"$49,160,714.00",$1.99,2018-04-15
189,EDG,"$53,718,012.45",$0.6547,2018-04-15
199,APPC,"$48,199,129.27",$0.4817,2018-04-15
159,CMT,"$69,680,378.22",$0.1099,2018-04-15
176,MED,"$60,840,132.30",$0.02051,2018-04-15
151,TKY,"$76,458,464.19",$0.01944,2018-04-15
171,RUFF,"$62,813,220.51",$0.07205,2018-04-15
170,BAY,"$62,816,012.03",$0.06211,2018-04-15
169,RCN,"$62,863,597.97",$0.1285,2018-04-15
168,CLOAK,"$63,154,173.40",$12.34,2018-04-15
167,DDD,"$64,094,092.18",$0.2136,2018-04-15
166,LEND,"$64,210,658.14",$0.05912,2018-04-15
165,ITC,"$66,157,824.40",$1.36,2018-04-15
164,DEW,"$66,692,691.76",$0.646,2018-04-15
163,GTO,"$67,429,893.80",$0.2418,2018-04-15
162,PLR,"$67,983,357.88",$0.299,2018-04-15
161,CS,"$68,498,115.06",$0.5011,2018-04-15
160,PPP,"$68,871,826.53",$0.8348,2018-04-15
158,VEE,"$69,853,367.02",$0.04561,2018-04-15
157,MNX,"$71,407,264.12",$19.73,2018-04-15
156,AST,"$71,468,397.97",$0.4765,2018-04-15
155,PAYX,"$72,092,996.97",$1.05,2018-04-15
154,NAV,"$74,227,398.60",$1.18,2018-04-15
153,DROP,"$75,288,159.79",$0.004077,2018-04-15
174,SLS,"$62,230,721.34",$61.59,2018-04-15
175,DATA,"$62,184,163.75",$0.09183,2018-04-15
177,DTA,"$60,301,550.92",$0.01304,2018-04-15
200,DNT,"$48,151,539.27",$0.08025,2018-04-15
172,BIX,"$62,790,138.39",$0.5928,2018-04-15
122,GNX,"$99,939,717.27",$0.4186,2018-04-15
146,SMT,"$79,979,647.80",$0.05657,2018-04-15
145,IGNIS,"$80,765,743.77",$0.1061,2018-04-15
144,BOS,"$81,551,197.62",$0.1865,2018-04-15
143,SRN,"$83,466,885.76",$0.3641,2018-04-15
142,XDN,"$85,277,171.06",$0.01236,2018-04-15
141,RDN,"$85,757,681.67",$1.71,2018-04-15
140,ANT,"$87,602,364.85",$3.32,2018-04-15
139,BTX,"$87,633,032.76",$6.33,2018-04-15
138,MTL,"$89,104,029.21",$4.02,2018-04-15
148,DBC,"$79,128,105.19",$0.05275,2018-04-15
136,GNO,"$89,867,521.64",$81.36,2018-04-15
135,ENJ,"$91,105,429.44",$0.1205,2018-04-15
134,DTR,"$91,236,564.58",$0.07674,2018-04-15
133,ABT,"$91,315,921.77",$0.981,2018-04-15
132,RLC,"$92,709,998.76",$1.16,2018-04-15
131,BLOCK,"$93,395,746.48",$18.31,2018-04-15
130,QSP,"$95,252,554.24",$0.1543,2018-04-15
129,AUTO,"$95,904,937.97",$0.01528,2018-04-15
128,TNB,"$96,666,407.43",$0.04093,2018-04-15
127,NULS,"$96,963,939.67",$2.42,2018-04-15
137,SAN,"$89,812,866.22",$1.43,2018-04-15
147,BLZ,"$79,683,534.35",$0.4829,2018-04-15
125,GAME,"$98,574,789.09",$1.53,2018-04-15
126,UBQ,"$97,857,939.53",$2.42,2018-04-15
114,NXS,"$112,283,759.88",$1.98,2018-04-15
121,HPB,"$103,838,016.26",$3.50,2018-04-15
120,VTC,"$104,831,041.99",$2.39,2018-04-15
119,SMART,"$105,168,108.10",$0.1189,2018-04-15
118,POLY,"$105,832,540.42",$0.441,2018-04-15
117,MANA,"$106,923,944.86",$0.1018,2018-04-15
116,MCO,"$107,567,597.82",$8.15,2018-04-15
115,ACT,"$110,338,389.48",$0.235,2018-04-15
150,THETA,"$76,530,437.96",$0.1248,2018-04-15
113,FSN,"$114,246,107.60",$4.08,2018-04-15
112,MAN,"$114,560,669.66",$0.7637,2018-04-15
149,BTCD,"$77,250,498.66",$59.94,2018-04-15
111,DENT,"$115,127,293.82",$0.01085,2018-04-15
109,AGI,"$121,191,355.39",$0.2246,2018-04-15
108,DCN,"$121,545,862.87",$0.0003737,2018-04-15
107,ICN,"$122,506,792.25",$1.23,2018-04-15
106,CVC,"$123,630,541.21",$0.3608,2018-04-15
105,EMC,"$125,039,141.38",$3.01,2018-04-15
104,ZEN,"$125,351,918.37",$34.43,2018-04-15
103,KIN,"$129,696,387.07",$0.0001715,2018-04-15
102,SKY,"$129,874,950.14",$16.14,2018-04-15
123,LOOM,"$99,869,145.95",$0.2077,2018-04-15
124,POE,"$98,647,829.75",$0.04371,2018-04-15
110,POA,"$116,386,139.18",$0.5704,2018-04-15
101,PART,"$130,421,746.46",$14.60,2018-04-15
47,ZRX,"$415,510,291.78",$0.7948,2018-04-15
100,STORJ,"$134,303,809.63",$0.9891,2018-04-15
96,REQ,"$143,216,177.29",$0.216,2018-04-15
95,ENG,"$144,496,718.35",$1.93,2018-04-15
94,BNT,"$145,208,766.62",$3.19,2018-04-15
93,LINK,"$148,380,982.88",$0.4239,2018-04-15
92,XIN,"$153,639,135.15",$372.68,2018-04-15
91,STORM,"$154,865,828.26",$0.03788,2018-04-15
90,XZC,"$155,185,543.62",$34.18,2018-04-15
89,POWR,"$156,693,161.48",$0.4294,2018-04-15
88,MAID,"$161,230,032.01",$0.3563,2018-04-15
87,ETN,"$166,396,510.30",$0.02476,2018-04-15
86,R,"$167,319,502.39",$0.9071,2018-04-15
84,WAXP,"$169,119,192.80",$0.2732,2018-04-15
83,NCASH,"$176,267,033.15",$0.04363,2018-04-15
82,GBYTE,"$177,767,713.58",$275.51,2018-04-15
81,RDD,"$177,872,386.28",$0.006174,2018-04-15
80,GXC,"$180,933,880.81",$3.02,2018-04-15
79,KNC,"$184,291,235.80",$1.37,2018-04-15
78,NAS,"$185,419,396.40",$5.22,2018-04-15
77,NXT,"$192,199,409.74",$0.1924,2018-04-15
75,FUN,"$201,388,083.08",$0.04264,2018-04-15
50,LRC,"$364,909,593.91",$0.6379,2018-04-15
97,PAY,"$139,610,409.43",$1.28,2018-04-15
51,GNT,"$357,309,113.18",$0.4283,2018-04-15
76,VGX,"$200,984,195.10",$2.63,2018-04-15
85,SALT,"$168,587,210.29",$2.94,2018-04-15
173,OST,"$62,559,385.43",$0.2047,2018-04-15
67,QASH,"$230,414,611.10",$0.6583,2018-04-15
72,GAS,"$207,725,840.63",$20.58,2018-04-15
69,CENNZ,"$228,129,359.03",$0.3423,2018-04-15
70,MONA,"$220,456,332.64",$3.75,2018-04-15
71,SYS,"$210,349,942.81",$0.3952,2018-04-15
52,REP,"$336,651,512.15",$30.60,2018-04-15
68,SUB,"$230,106,063.75",$0.6008,2018-04-15
64,DRGN,"$234,154,388.59",$0.9821,2018-04-15
59,WTC,"$275,452,003.11",$11.06,2018-04-15
98,CND,"$138,988,993.44",$0.09612,2018-04-15
62,CNX,"$260,596,511.04",$5.76,2018-04-15
60,BAT,"$266,861,975.19",$0.2669,2018-04-15
58,ARK,"$286,983,252.32",$2.82,2018-04-15
57,HC,"$301,135,067.90",$7.02,2018-04-15
56,KCS,"$302,026,428.62",$3.32,2018-04-15
55,DGB,"$313,276,949.92",$0.03096,2018-04-15
54,ARDR,"$319,416,076.63",$0.3197,2018-04-15
53,IOST,"$322,531,601.79",$0.0384,2018-04-15
73,MITH,"$205,504,121.27",$0.6746,2018-04-15
63,ELF,"$251,957,148.31",$1.01,2018-04-15
74,ELA,"$202,130,935.04",$40.63,2018-04-15
61,PIVX,"$263,500,227.65",$4.71,2018-04-15
48,KMD,"$392,143,305.70",$3.77,2018-04-15
66,VERI,"$232,122,403.40",$113.97,2018-04-15
20,OMG,"$1,439,113,860.83",$14.10,2018-04-15
44,BCD,"$443,030,904.30",$2.89,2018-04-15
43,DCR,"$454,661,840.21",$63.73,2018-04-15
42,RHOC,"$458,913,454.15",$1.28,2018-04-15
41,ZIL,"$465,294,976.49",$0.06388,2018-04-15
40,MKR,"$476,476,602.30",$770.71,2018-04-15
39,WAVES,"$491,137,552.26",$4.91,2018-04-15
38,STRAT,"$497,034,888.35",$5.03,2018-04-15
49,AION,"$373,986,344.44",$2.99,2018-04-15
99,NEBL,"$138,974,026.39",$10.69,2018-04-15
35,DOGE,"$521,262,383.01",$0.004571,2018-04-15
34,BTCP,"$550,055,987.59",$26.96,2018-04-15
33,BTS,"$596,683,902.25",$0.2281,2018-04-15
32,PPT,"$613,274,441.09",$16.57,2018-04-15
31,SC,"$626,722,223.75",$0.01854,2018-04-15
30,WAN,"$635,128,817.75",$5.98,2018-04-15
29,STEEM,"$699,296,379.60",$2.75,2018-04-15
28,BCN,"$808,127,761.65",$0.004396,2018-04-15
27,BTG,"$829,737,569.19",$48.97,2018-04-15
26,NANO,"$854,540,544.92",$6.41,2018-04-15
36,ONT,"$507,324,016.31",$4.51,2018-04-15
21,XVG,"$1,351,550,805.21",$0.09083,2018-04-15
45,AE,"$425,708,518.47",$1.83,2018-04-15
46,SNT,"$423,727,541.59",$0.1221,2018-04-15
37,DGD,"$501,209,991.46",$250.60,2018-04-15
25,ZEC,"$861,317,223.19",$232.18,2018-04-15
19,BNB,"$1,489,239,542.33",$13.06,2018-04-15
65,FCT,"$233,138,796.84",$26.66,2018-04-15
18,QTUM,"$1,491,518,741.78",$16.85,2018-04-15
17,ETC,"$1,695,014,070.17",$16.75,2018-04-15
16,VEN,"$1,872,737,647.90",$3.56,2018-04-15
15,USDT,"$2,283,944,010.66",$0.9986,2018-04-15
14,TRX,"$2,825,260,151.01",$0.04297,2018-04-15
12,XMR,"$3,196,612,615.75",$200.62,2018-04-15
11,XEM,"$3,225,218,474.51",$0.3584,2018-04-15
10,NEO,"$4,571,533,927.92",$70.33,2018-04-15
9,MIOTA,"$4,642,032,153.50",$1.67,2018-04-15
13,DASH,"$3,058,232,386.12",$381.70,2018-04-15
7,ADA,"$5,739,987,810.00",$0.2214,2018-04-15
24,BTM,"$884,363,910.91",$0.896,2018-04-15
8,XLM,"$5,395,703,685.71",$0.2907,2018-04-15
22,LSK,"$1,089,004,528.67",$10.48,2018-04-15
1,BTC,"$141,427,094,606.61","$8,329.11",2018-04-15
2,ETH,"$52,555,416,035.62",$531.70,2018-04-15
23,ICX,"$1,064,379,473.99",$2.75,2018-04-15
4,BCH,"$13,332,957,594.83",$780.83,2018-04-15
5,LTC,"$7,407,712,992.14",$132.04,2018-04-15
6,EOS,"$6,677,275,078.79",$8.40,2018-04-15
3,XRP,"$26,702,639,267.28",$0.6825,2018-04-15
190,QRL,"$65,947,015.76",$1.27,2018-04-22
197,SLS,"$62,231,226.68",$61.59,2018-04-22
196,IHT,"$64,012,048.73",$0.1806,2018-04-22
195,C20,"$64,170,211.77",$1.62,2018-04-22
194,DNT,"$64,420,232.18",$0.1074,2018-04-22
193,BIX,"$64,662,116.11",$0.6197,2018-04-22
192,MNX,"$64,954,673.36",$17.79,2018-04-22
191,EDO,"$65,222,369.69",$2.23,2018-04-22
152,DTR,"$95,493,956.50",$0.07944,2018-04-22
188,DEW,"$68,995,144.26",$0.6683,2018-04-22
187,DATA,"$69,862,106.90",$0.1032,2018-04-22
186,GRE,"$70,178,834.43",$0.0176,2018-04-22
185,PLR,"$70,670,332.06",$0.3108,2018-04-22
184,BAY,"$71,116,848.92",$0.0703,2018-04-22
183,ITC,"$71,275,220.58",$1.47,2018-04-22
182,RCN,"$71,702,996.26",$0.1465,2018-04-22
181,CLOAK,"$71,761,858.65",$14.00,2018-04-22
180,AMB,"$71,917,157.33",$0.4974,2018-04-22
179,EMC2,"$72,261,506.50",$0.3333,2018-04-22
178,SNM,"$73,267,545.98",$0.2037,2018-04-22
189,TEL,"$68,890,415.50",$0.002386,2018-04-22
198,ION,"$61,688,973.51",$2.97,2018-04-22
170,VEE,"$78,249,616.73",$0.0511,2018-04-22
177,OST,"$73,324,780.96",$0.2398,2018-04-22
171,TKY,"$78,030,056.74",$0.01732,2018-04-22
151,LCC,"$96,967,713.59",$0.1714,2018-04-22
169,LEND,"$79,168,600.80",$0.07288,2018-04-22
168,CS,"$79,513,628.47",$0.5785,2018-04-22
167,DDD,"$79,744,757.62",$0.2658,2018-04-22
166,GVT,"$82,886,456.78",$22.24,2018-04-22
165,SRN,"$83,134,392.80",$0.3626,2018-04-22
164,IGNIS,"$84,756,401.38",$0.1114,2018-04-22
163,INK,"$86,608,459.87",$0.1867,2018-04-22
162,SPHTX,"$87,570,331.75",$0.4565,2018-04-22
199,PPC,"$60,670,336.66",$2.45,2018-04-22
161,RUFF,"$88,547,987.91",$0.1016,2018-04-22
159,BLZ,"$91,393,048.17",$0.5539,2018-04-22
158,NAV,"$91,651,206.90",$1.46,2018-04-22
157,BTCD,"$91,877,951.67",$71.29,2018-04-22
156,THETA,"$92,892,071.23",$0.1515,2018-04-22
155,CMT,"$92,972,156.30",$0.1467,2018-04-22
154,XDN,"$93,933,191.41",$0.01361,2018-04-22
153,BLOCK,"$94,603,124.05",$18.51,2018-04-22
174,DTA,"$76,848,824.67",$0.01662,2018-04-22
175,AST,"$75,105,375.05",$0.5007,2018-04-22
176,CRPT,"$74,187,727.35",$0.945,2018-04-22
160,PHX,"$89,728,861.20",$0.1147,2018-04-22
200,WPR,"$57,788,025.08",$0.1419,2018-04-22
124,POE,"$118,000,987.10",$0.05228,2018-04-22
122,RLC,"$119,001,993.62",$1.49,2018-04-22
145,RDN,"$103,972,906.56",$2.07,2018-04-22
144,ENJ,"$104,543,579.12",$0.1382,2018-04-22
143,ANT,"$105,864,618.43",$4.01,2018-04-22
142,UBQ,"$106,087,853.49",$2.62,2018-04-22
141,GNX,"$106,451,064.70",$0.4442,2018-04-22
140,CTXC,"$109,430,606.75",$1.34,2018-04-22
139,AUTO,"$109,957,737.31",$0.01752,2018-04-22
138,SAN,"$110,644,398.20",$1.77,2018-04-22
148,GRS,"$102,765,200.34",$1.47,2018-04-22
136,PAYX,"$111,751,872.10",$1.63,2018-04-22
135,VTC,"$112,582,195.88",$2.56,2018-04-22
134,PPP,"$112,703,383.86",$1.37,2018-04-22
133,ABT,"$112,868,607.98",$1.21,2018-04-22
132,MTL,"$113,800,134.84",$4.70,2018-04-22
131,TNB,"$114,618,370.54",$0.04853,2018-04-22
130,BOS,"$115,990,600.97",$0.2652,2018-04-22
129,TPAY,"$116,447,308.44",$7.61,2018-04-22
128,POA,"$117,037,735.45",$0.5732,2018-04-22
127,QSP,"$117,047,084.52",$0.1896,2018-04-22
137,NULS,"$111,433,763.50",$2.79,2018-04-22
172,ADX,"$77,561,114.91",$1.06,2018-04-22
146,HPB,"$103,506,410.48",$3.48,2018-04-22
149,SMT,"$102,444,120.10",$0.07246,2018-04-22
147,MED,"$103,368,279.05",$0.03485,2018-04-22
126,GAME,"$117,147,089.51",$1.82,2018-04-22
121,POLY,"$122,303,754.25",$0.5096,2018-04-22
120,ZEN,"$126,997,178.63",$34.42,2018-04-22
119,NXS,"$128,654,776.52",$2.26,2018-04-22
118,MAN,"$130,629,104.38",$0.8709,2018-04-22
117,ACT,"$132,135,165.99",$0.2821,2018-04-22
116,BTX,"$134,882,607.17",$9.42,2018-04-22
115,CVC,"$138,907,895.52",$0.4053,2018-04-22
150,GTO,"$101,179,854.98",$0.299,2018-04-22
113,EMC,"$144,056,657.04",$3.46,2018-04-22
112,PART,"$144,299,136.48",$16.15,2018-04-22
111,LOOM,"$146,993,878.15",$0.288,2018-04-22
110,ICN,"$148,471,205.71",$1.49,2018-04-22
109,DBC,"$148,477,580.40",$0.09899,2018-04-22
108,DENT,"$149,434,096.70",$0.01408,2018-04-22
107,NEBL,"$149,696,871.49",$11.49,2018-04-22
106,FSN,"$150,073,610.14",$5.06,2018-04-22
105,STORJ,"$151,348,944.79",$1.11,2018-04-22
104,REQ,"$151,629,489.54",$0.2287,2018-04-22
103,ETN,"$160,661,273.47",$0.02367,2018-04-22
102,SKY,"$163,143,613.55",$20.27,2018-04-22
123,AGI,"$118,343,165.67",$0.2193,2018-04-22
125,GNO,"$117,650,961.96",$106.51,2018-04-22
173,DROP,"$76,919,976.43",$0.004159,2018-04-22
114,CND,"$141,979,895.06",$0.09819,2018-04-22
100,SMART,"$165,086,742.45",$0.1827,2018-04-22
95,MANA,"$175,587,477.62",$0.1672,2018-04-22
94,GBYTE,"$176,167,562.17",$272.73,2018-04-22
93,GTC,"$181,610,572.91",$0.3085,2018-04-22
92,POWR,"$184,108,715.43",$0.5032,2018-04-22
91,ENG,"$189,891,584.88",$2.54,2018-04-22
90,NXT,"$196,287,176.50",$0.1965,2018-04-22
89,BNT,"$198,887,515.57",$3.91,2018-04-22
88,MCO,"$199,564,744.48",$12.64,2018-04-22
74,MONA,"$235,023,760.05",$3.99,2018-04-22
87,XZC,"$200,448,958.24",$43.65,2018-04-22
85,SALT,"$208,879,631.34",$3.61,2018-04-22
84,WAXP,"$215,840,635.69",$0.3484,2018-04-22
83,NAS,"$216,786,036.73",$6.11,2018-04-22
82,GXC,"$218,916,792.87",$3.65,2018-04-22
81,FUN,"$220,470,980.88",$0.04668,2018-04-22
80,ELA,"$223,003,221.47",$44.15,2018-04-22
79,RDD,"$223,014,715.84",$0.007741,2018-04-22
78,STORM,"$223,981,236.01",$0.05474,2018-04-22
77,VGX,"$226,840,262.29",$2.97,2018-04-22
76,KNC,"$227,507,295.74",$1.70,2018-04-22
86,R,"$207,744,656.32",$1.11,2018-04-22
96,LINK,"$174,759,006.50",$0.4993,2018-04-22
51,LRC,"$428,463,484.22",$0.749,2018-04-22
75,XIN,"$229,566,471.65",$554.49,2018-04-22
97,NCASH,"$172,734,117.96",$0.0424,2018-04-22
101,KIN,"$163,713,213.49",$0.0002165,2018-04-22
66,CENNZ,"$275,721,453.27",$0.4059,2018-04-22
67,CNX,"$275,399,115.05",$6.09,2018-04-22
72,SYS,"$262,293,202.84",$0.4926,2018-04-22
69,SUB,"$268,812,260.88",$0.7018,2018-04-22
70,VERI,"$268,398,487.70",$131.78,2018-04-22
71,FCT,"$265,945,689.51",$30.41,2018-04-22
64,MITH,"$299,250,426.76",$0.9823,2018-04-22
